Time;Channel A;Channel B
-19,77211076;0,61037016;4,92309332
-19,75163076;0,61037016;4,96704006
-19,73115076;0,61037016;4,96704006
-19,71067076;0,65416425;4,96704006
-19,69019076;0,65416425;4,96704006
-19,66971076;0,65416425;4,96704006
-19,64923076;0,65416425;4,96704006
-19,62875076;0,65416425;4,96704006
-19,60827076;0,65416425;4,96704006
-19,58779076;0,69780570;4,96704006
-19,56731076;0,69780570;4,96704006
-19,54683076;0,69780570;4,96704006
-19,52635076;0,69780570;4,96704006
-19,50587076;0,69780570;4,96704006
-19,48539076;0,74159980;4,96704006
-19,46491076;0,74159980;4,92309332
-19,44443076;0,74159980;4,96704006
-19,42395076;0,74159980;4,96704006
-19,40347076;0,74159980;4,92309332
-19,38299076;0,74159980;4,96704006
-19,36251076;0,74159980;4,96704006
-19,34203076;0,78539383;4,96704006
-19,32155076;0,78539383;4,96704006
-19,30107076;0,78539383;4,96704006
-19,28059076;0,78539383;4,96704006
-19,26011076;0,78539383;4,96704006
-19,23963076;0,82918793;4,96704006
-19,21915076;0,82918793;4,96704006
-19,19867076;0,82918793;4,96704006
-19,17819076;0,82918793;4,96704006
-19,15771076;0,82918793;4,96704006
-19,13723076;0,82918793;4,96704006
-19,11675076;0,82918793;4,96704006
-19,09627076;0,87282938;4,96704006
-19,07579076;0,87282938;4,96704006
-19,05531076;0,87282938;4,96704006
-19,03483076;0,91662341;4,96704006
-19,01435076;0,91662341;4,96704006
-18,99387076;0,91662341;4,96704006
-18,97339076;0,91662341;4,96704006
-18,95291076;0,91662341;4,96704006
-18,93243076;0,96041751;4,96704006
-18,91195076;0,96041751;4,96704006
-18,89147076;0,96041751;4,96704006
-18,87099076;0,96041751;4,96704006
-18,85051076;0,96041751;4,96704006
-18,83003076;0,96041751;4,96704006
-18,80955076;0,96041751;4,96704006
-18,78907076;1,00405896;4,96704006
-18,76859076;1,00405896;4,96704006
-18,74811076;1,00405896;4,96704006
-18,72763076;1,00405896;4,96704006
-18,70715076;1,00405896;4,96704006
-18,68667076;1,00405896;4,96704006
-18,66619076;1,00405896;4,96704006
-18,64571076;1,04785299;4,96704006
-18,62523076;1,04785299;4,96704006
-18,60475076;1,04785299;4,96704006
-18,58427076;1,04785299;4,96704006
-18,56379076;1,09164703;
-18,54331076;1,09164703;4,96704006
-18,52283076;1,09164703;4,96704006
-18,50235076;1,09164703;4,96704006
-18,48187076;1,13528860;4,96704006
-18,46139076;1,13528860;4,96704006
-18,44091076;1,13528860;
-18,42043076;1,13528860;
-18,39995076;1,13528860;4,96704006
-18,37947076;1,13528860;4,96704006
-18,35899076;1,17908263;4,96704006
-18,33851076;1,17908263;4,96704006
-18,31803076;1,17908263;4,96704006
-18,29755077;1,17908263;4,96704006
-18,27707077;1,17908263;4,96704006
-18,25659077;1,17908263;4,96704006
-18,23611077;1,17908263;4,96704006
-18,21563077;1,22287667;4,96704006
-18,19515077;1,22287667;4,96704006
-18,17467077;1,22287667;4,96704006
-18,15419077;1,22287667;4,96704006
-18,13371077;1,26651812;4,96704006
-18,11323077;1,26651812;4,96704006
-18,09275077;1,26651812;4,96704006
-18,07227077;1,26651812;4,96704006
-18,05179077;1,26651812;4,96704006
-18,03131077;1,26651812;4,96704006
-18,01083077;1,31031215;4,96704006
-17,99035077;1,31031215;4,96704006
-17,96987077;1,31031215;4,96704006
-17,94939077;1,31031215;4,96704006
-17,92891077;1,31031215;4,96704006
-17,90843077;1,35410631;4,96704006
-17,88795077;1,35410631;4,96704006
-17,86747077;1,35410631;4,96704006
-17,84699077;1,35410631;4,96704006
-17,82651077;1,35410631;4,96704006
-17,80603077;1,35410631;4,96704006
-17,78555077;1,39774776;4,96704006
-17,76507077;1,35410631;4,96704006
-17,74459077;1,39774776;4,96704006
-17,72411077;1,39774776;4,96704006
-17,70363077;1,44154179;4,96704006
-17,68315077;1,44154179;4,96704006
-17,66267077;1,44154179;4,96704006
-17,64219077;1,44154179;4,96704006
-17,62171077;1,44154179;4,96704006
-17,60123077;1,48533583;4,96704006
-17,58075077;1,48533583;4,96704006
-17,56027077;1,48533583;4,96704006
-17,53979077;1,48533583;
-17,51931077;1,48533583;4,96704006
-17,49883077;1,52912986;4,96704006
-17,47835077;1,52912986;4,96704006
-17,45787077;1,52912986;4,96704006
-17,43739077;1,52912986;4,96704006
-17,41691077;1,52912986;4,96704006
-17,39643077;1,52912986;4,96704006
-17,37595077;1,52912986;4,92309332
-17,35547077;1,57277143;4,96704006
-17,33499077;1,52912986;4,96704006
-17,31451077;1,57277143;4,96704006
-17,29403077;1,57277143;4,96704006
-17,27355077;1,57277143;4,96704006
-17,25307077;1,61656547;
-17,23259077;1,61656547;4,92309332
-17,21211077;1,61656547;4,96704006
-17,19163077;1,61656547;4,96704006
-17,17115077;1,61656547;4,96704006
-17,15067077;1,66035950;4,96704006
-17,13019077;1,66035950;4,96704006
-17,10971077;1,66035950;4,96704006
-17,08923077;1,66035950;4,96704006
-17,06875077;1,66035950;4,96704006
-17,04827077;1,70400095;4,96704006
-17,02779077;1,70400095;4,96704006
-17,00731077;1,70400095;4,96704006
-16,98683077;1,70400095;4,96704006
-16,96635077;1,70400095;4,96704006
-16,94587077;1,74779499;4,96704006
-16,92539077;1,70400095;4,96704006
-16,90491077;1,70400095;4,96704006
-16,88443077;1,74779499;4,96704006
-16,86395077;1,74779499;4,92309332
-16,84347077;1,74779499;4,92309332
-16,82299077;1,79158914;4,96704006
-16,80251077;1,79158914;4,96704006
-16,78203077;1,79158914;4,96704006
-16,76155077;1,79158914;4,96704006
-16,74107077;1,79158914;4,96704006
-16,72059077;1,83523059;4,96704006
-16,70011077;1,83523059;4,96704006
-16,67963077;1,83523059;4,96704006
-16,65915078;1,83523059;4,96704006
-16,63867078;1,83523059;4,96704006
-16,61819078;1,87902462;4,92309332
