Temps;Canal A;Canal B
(ms);(V);(V)

-20,31064598;0,57161170;2,94717200
-20,26968598;0,61571090;3,03659200
-20,22872598;0,61571090;3,03659200
-20,18776598;0,65981020;3,21543000
-20,14680598;0,65981020;3,30515500
-20,10584598;0,70390940;3,30515500
-20,06488598;0,70390940;3,39457400
-20,02392598;0,74816130;3,48399300
-19,98296598;0,74816130;3,57341200
-19,94200598;0,74816130;3,66283200
-19,90104598;0,74816130;3,66283200
-19,86008598;0,79226050;3,75225100
-19,81912598;0,79226050;3,84167000
-19,77816598;0,83635970;3,93108900
-19,73720598;0,83635970;4,02050800
-19,69624598;0,83635970;4,10992800
-19,65528598;0,88045900;4,19934700
-19,61432598;0,88045900;4,28907100
-19,57336598;0,88045900;4,37849000
-19,53240598;0,92455820;4,46791000
-19,49144598;0,92455820;4,55732900
-19,45048598;0,92455820;4,55732900
-19,40952598;0,96865750;4,73616700
-19,36856598;0,96865750;4,73616700
-19,32760598;1,01275700;4,82558700
-19,28664598;1,01275700;4,91500600
-19,24568598;1,01275700;5,00442500
-19,20472598;1,05685600;5,09384400
-19,16376598;1,10095500;5,09384400
-19,12280598;1,10095500;5,09384400
-19,08184599;1,10095500;5,09384400
-19,04088599;1,10095500;5,09384400
-18,99992599;1,10095500;5,09384400
-18,95896599;1,10095500;5,09384400
-18,91800599;1,18915400;5,09384400
-18,87704599;1,18915400;5,09384400
-18,83608599;1,18915400;5,09384400
-18,79512599;1,23325300;5,09384400
-18,75416599;1,23325300;5,09384400
-18,71320599;1,23325300;5,09384400
-18,67224599;1,27735200;5,09384400
-18,63128599;1,27735200;5,09384400
-18,59032599;1,27735200;5,09384400
-18,54936599;1,27735200;5,09384400
-18,50840599;1,32145100;5,09384400
-18,46744599;1,32145100;5,09384400
-18,42648599;1,36555100;5,09384400
-18,38552599;1,36555100;5,09384400
-18,34456599;1,36555100;5,09384400
-18,30360599;1,40965000;5,09384400
-18,26264599;1,40965000;5,09384400
-18,22168599;1,45390200;5,09384400
-18,18072599;1,45390200;5,09384400
-18,13976599;1,45390200;5,09384400
-18,09880599;1,45390200;5,09384400
-18,05784599;1,45390200;5,09384400
-18,01688599;1,49800100;5,09384400
-17,97592599;1,49800100;5,09384400
-17,93496599;1,54210000;5,09384400
-17,89400599;1,58620000;5,09384400
-17,85304599;1,58620000;5,09384400
-17,81208599;1,58620000;5,09384400
-17,77112599;1,63029900;5,09384400
-17,73016599;1,63029900;5,09384400
-17,68920599;1,63029900;5,09384400
-17,64824599;1,63029900;5,09384400
-17,60728599;1,67439800;5,09384400
-17,56632599;1,67439800;5,09384400
-17,52536599;1,71849700;5,09384400
-17,48440599;1,71849700;5,09384400
-17,44344600;1,76259600;5,09384400
-17,40248600;1,76259600;5,09384400
-17,36152600;1,80669600;5,09384400
-17,32056600;1,80669600;5,09384400
-17,27960600;1,80669600;5,09384400
-17,23864600;1,80669600;5,09384400
-17,19768600;1,80669600;5,09384400
-17,15672600;1,80669600;5,09384400
-17,11576600;1,85079500;5,09384400
-17,07480600;1,85079500;5,09384400
-17,03384600;1,89489400;5,09384400
-16,99288600;1,89489400;5,09384400
-16,95192600;1,93899300;5,09384400
-16,91096600;1,93899300;5,09384400
-16,87000600;1,98309300;5,09384400
-16,82904600;1,98309300;5,09384400
-16,78808600;1,98309300;5,09384400
-16,74712600;1,93899300;5,09384400
-16,70616600;1,93899300;5,09384400
-16,66520600;1,93899300;5,09384400
-16,62424600;1,89489400;5,09384400
-16,58328600;1,89489400;5,09384400
-16,54232600;1,89489400;5,09384400
-16,50136600;1,85079500;5,09384400
-16,46040600;1,80669600;5,09384400
-16,41944600;1,80669600;5,09384400
-16,37848600;1,80669600;5,09384400
-16,33752600;1,80669600;5,09384400
-16,29656600;1,80669600;5,09384400
-16,25560600;1,76259600;5,09384400
-16,21464600;1,76259600;5,09384400
-16,17368600;1,71849700;5,09384400
-16,13272600;1,71849700;5,09384400
-16,09176600;1,71849700;5,09384400
-16,05080600;1,67439800;5,09384400
-16,00984600;1,63029900;5,09384400
-15,96888600;1,63029900;5,09384400
-15,92792600;1,63029900;5,09384400
-15,88696600;1,63029900;5,09384400
-15,84600600;1,58620000;5,09384400
-15,80504600;1,58620000;5,09384400
-15,76408601;1,58620000;5,09384400
-15,72312601;1,58620000;5,09384400
-15,68216601;1,54210000;5,09384400
-15,64120601;1,54210000;5,09384400
-15,60024601;1,49800100;5,09384400
-15,55928601;1,49800100;5,09384400
-15,51832601;1,45390200;5,09384400
-15,47736601;1,45390200;5,09384400
-15,43640601;1,45390200;5,09384400
-15,39544601;1,40965000;5,09384400
-15,35448601;1,40965000;5,09384400
-15,31352601;1,40965000;5,09384400
-15,27256601;1,40965000;5,09384400
-15,23160601;1,36555100;5,09384400
-15,19064601;1,36555100;5,09384400
-15,14968601;1,32145100;5,09384400
-15,10872601;1,27735200;5,09384400
-15,06776601;1,27735200;5,09384400
-15,02680601;1,27735200;5,09384400
-14,98584601;1,27735200;5,09384400
-14,94488601;1,23325300;5,09384400
-14,90392601;1,23325300;5,09384400
-14,86296601;1,23325300;5,09384400
-14,82200601;1,23325300;5,09384400
-14,78104601;1,18915400;5,09384400
-14,74008601;1,18915400;5,09384400
-14,69912601;1,18915400;5,09384400
-14,65816601;1,10095500;5,09384400
-14,61720601;1,10095500;5,09384400
-14,57624601;1,10095500;5,09384400
-14,53528601;1,10095500;5,09384400
-14,49432601;1,10095500;5,09384400
-14,45336601;1,05685600;5,09384400
-14,41240601;1,05685600;5,09384400
-14,37144601;1,01275700;4,91500600
-14,33048601;1,01275700;4,82558700
-14,28952601;1,01275700;4,82558700
-14,24856601;0,96865750;4,73616700
-14,20760601;0,96865750;4,64674800
-14,16664601;0,92455820;4,55732900
-14,12568602;0,92455820;4,46791000
-14,08472602;0,92455820;4,37849000
-14,04376602;0,88045900;4,28907100
-14,00280602;0,88045900;4,28907100
-13,96184602;0,88045900;4,19934700
-13,92088602;0,83635970;4,10992800
-13,87992602;0,83635970;4,02050800
-13,83896602;0,79226050;3,93108900
-13,79800602;0,79226050;3,84167000
-13,75704602;0,74816130;3,75225100
-13,71608602;0,74816130;3,66283200
-13,67512602;0,74816130;3,57341200
-13,63416602;0,74816130;3,57341200
-13,59320602;0,70390940;3,39457400
-13,55224602;0,70390940;3,39457400
-13,51128602;0,70390940;3,30515500
-13,47032602;0,65981020;3,21543000
-13,42936602;0,65981020;3,12601100
-13,38840602;0,61571090;3,03659200
-13,34744602;0,61571090;2,94717200
-13,30648602;0,57161170;2,94717200
-13,26552602;0,57161170;2,76833400
-13,22456602;0,52751240;2,76833400
-13,18360602;0,52751240;2,67891500
-13,14264602;0,48341320;2,58949500
-13,10168602;0,52751240;2,50007600
-13,06072602;0,48341320;2,41065700
-13,01976602;0,48341320;2,32093300
-12,97880602;0,43931390;2,23151400
-12,93784602;0,43931390;2,14209400
-12,89688602;0,39521470;2,14209400
-12,85592602;0,39521470;2,05267500
-12,81496602;0,39521470;1,96325600
-12,77400602;0,39521470;1,87383700
-12,73304602;0,35111550;1,78441700
-12,69208602;0,35111550;1,69499800
-12,65112602;0,30701620;1,60557900
-12,61016602;0,30701620;1,51616000
-12,56920602;0,30701620;1,51616000
-12,52824602;0,26291700;1,42674000
-12,48728603;0,26291700;1,33701600
-12,44632603;0,21881770;1,24759700
-12,40536603;0,21881770;1,15817700
-12,36440603;0,21881770;1,06875800
-12,32344603;0,21881770;0,97933890
-12,28248603;0,17471850;0,88991980
-12,24152603;0,17471850;0,80050050
-12,20056603;0,17471850;0,71108130
-12,15960603;0,13061920;0,62166200
-12,11864603;0,13061920;0,53224280
-12,07768603;0,08651997;0,44282360
-12,03672603;0,08651997;0,44282360
-11,99576603;0,04242073;0,35340430
-11,95480603;0,04242073;0,26398510
-11,91384603;0,04242073;0,17456590
-11,87288603;-0,00167852;0,08514664
-11,83192603;-0,00167852;-0,00427259
-11,79096603;-0,00167852;0,08514664
-11,75000603;0,04242073;0,08514664
-11,70904603;0,04242073;0,17456590
-11,66808603;0,04242073;0,26398510
-11,62712603;0,04242073;0,35340430
-11,58616603;0,08651997;0,44282360
-11,54520603;0,08651997;0,53224280
-11,50424603;0,13061920;0,53224280
-11,46328603;0,13061920;0,71108130
-11,42232603;0,13061920;0,80050050
-11,38136603;0,17471850;0,80050050
-11,34040603;0,17471850;0,88991980
-11,29944603;0,21881770;0,97933890
-11,25848603;0,21881770;1,15817700
-11,21752603;0,21881770;1,15817700
-11,17656603;0,21881770;1,24759700
-11,13560603;0,26291700;1,33701600
-11,09464603;0,26291700;1,33701600
-11,05368603;0,30701620;1,51616000
-11,01272603;0,35111550;1,51616000
-10,97176603;0,30701620;1,60557900
-10,93080603;0,35111550;1,69499800
-10,88984603;0,39521470;1,78441700
-10,84888604;0,39521470;1,87383700
-10,80792604;0,39521470;1,96325600
-10,76696604;0,39521470;2,05267500
-10,72600604;0,39521470;2,14209400
-10,68504604;0,43931390;2,23151400
-10,64408604;0,43931390;2,32093300
-10,60312604;0,43931390;2,32093300
-10,56216604;0,48341320;2,41065700
-10,52120604;0,48341320;2,50007600
-10,48024604;0,52751240;2,58949500
-10,43928604;0,52751240;2,67891500
-10,39832604;0,57161170;2,76833400
-10,35736604;0,57161170;2,85775300
-10,31640604;0,57161170;2,94717200
-10,27544604;0,61571090;2,94717200
-10,23448604;0,61571090;3,03659200
-10,19352604;0,65981020;3,12601100
-10,15256604;0,65981020;3,21543000
-10,11160604;0,65981020;3,30515500
-10,07064604;0,70390940;3,39457400
-10,02968604;0,74816130;3,48399300
-9,98872604;0,74816130;3,57341200
-9,94776604;0,74816130;3,66283200
-9,90680604;0,74816130;3,66283200
-9,86584604;0,79226050;3,75225100
-9,82488604;0,79226050;3,84167000
-9,78392604;0,79226050;3,93108900
-9,74296604;0,79226050;4,02050800
-9,70200604;0,88045900;4,10992800
-9,66104604;0,88045900;4,19934700
-9,62008604;0,88045900;4,19934700
-9,57912604;0,92455820;4,37849000
-9,53816604;0,92455820;4,46791000
-9,49720604;0,92455820;4,46791000
-9,45624604;0,92455820;4,55732900
-9,41528604;0,92455820;4,64674800
-9,37432604;1,01275700;4,73616700
-9,33336604;1,01275700;4,82558700
-9,29240604;1,01275700;4,91500600
-9,25144604;1,01275700;4,91500600
-9,21048605;1,05685600;5,00442500
-9,16952605;1,05685600;5,09384400
-9,12856605;1,10095500;5,09384400
-9,08760605;1,10095500;5,09384400
-9,04664605;1,10095500;5,09384400
-9,00568605;1,14505400;5,09384400
-8,96472605;1,14505400;5,09384400
-8,92376605;1,18915400;5,09384400
-8,88280605;1,18915400;5,09384400
-8,84184605;1,18915400;5,09384400
-8,80088605;1,18915400;5,09384400
-8,75992605;1,23325300;5,09384400
-8,71896605;1,27735200;5,09384400
-8,67800605;1,27735200;5,09384400
-8,63704605;1,27735200;5,09384400
-8,59608605;1,27735200;5,09384400
-8,55512605;1,27735200;5,09384400
-8,51416605;1,32145100;5,09384400
-8,47320605;1,32145100;5,09384400
-8,43224605;1,32145100;5,09384400
-8,39128605;1,36555100;5,09384400
-8,35032605;1,36555100;5,09384400
-8,30936605;1,40965000;5,09384400
-8,26840605;1,45390200;5,09384400
-8,22744605;1,45390200;5,09384400
-8,18648605;1,45390200;5,09384400
-8,14552605;1,45390200;5,09384400
-8,10456605;1,45390200;5,09384400
-8,06360605;1,45390200;5,09384400
-8,02264605;1,49800100;5,09384400
-7,98168605;1,54210000;5,09384400
-7,94072605;1,54210000;5,09384400
-7,89976605;1,58620000;5,09384400
-7,85880605;1,58620000;5,09384400
-7,81784605;1,58620000;5,09384400
-7,77688605;1,63029900;5,09384400
-7,73592605;1,63029900;5,09384400
-7,69496605;1,63029900;5,09384400
-7,65400605;1,63029900;5,09384400
-7,61304605;1,67439800;5,09384400
-7,57208606;1,67439800;5,09384400
-7,53112606;1,67439800;5,09384400
-7,49016606;1,71849700;5,09384400
-7,44920606;1,71849700;5,09384400
-7,40824606;1,76259600;5,09384400
-7,36728606;1,76259600;5,09384400
-7,32632606;1,76259600;5,09384400
-7,28536606;1,80669600;5,09384400
-7,24440606;1,80669600;5,09384400
-7,20344606;1,80669600;5,09384400
-7,16248606;1,85079500;5,09384400
-7,12152606;1,89489400;5,09384400
-7,08056606;1,85079500;5,09384400
-7,03960606;1,89489400;5,09384400
-6,99864606;1,89489400;5,09384400
-6,95768606;1,93899300;5,09384400
-6,91672606;1,93899300;5,09384400
-6,87576606;1,98309300;5,09384400
-6,83480606;1,98309300;5,09384400
-6,79384606;1,98309300;5,09384400
-6,75288606;1,98309300;5,09384400
-6,71192606;1,93899300;5,09384400
-6,67096606;1,89489400;5,09384400
-6,63000606;1,89489400;5,09384400
-6,58904606;1,89489400;5,09384400
-6,54808606;1,89489400;5,09384400
-6,50712606;1,85079500;5,09384400
-6,46616606;1,85079500;5,09384400
-6,42520606;1,80669600;5,09384400
-6,38424606;1,80669600;5,09384400
-6,34328606;1,80669600;5,09384400
-6,30232606;1,80669600;5,09384400
-6,26136606;1,76259600;5,09384400
-6,22040606;1,76259600;5,09384400
-6,17944606;1,76259600;5,09384400
-6,13848606;1,71849700;5,09384400
-6,09752606;1,71849700;5,09384400
-6,05656606;1,67439800;5,09384400
-6,01560606;1,67439800;5,09384400
-5,97464606;1,63029900;5,09384400
-5,93368606;1,63029900;5,09384400
-5,89272607;1,63029900;5,09384400
-5,85176607;1,63029900;5,09384400
-5,81080607;1,58620000;5,09384400
-5,76984607;1,58620000;5,09384400
-5,72888607;1,54210000;5,09384400
-5,68792607;1,54210000;5,09384400
-5,64696607;1,54210000;5,09384400
-5,60600607;1,49800100;5,09384400
-5,56504607;1,49800100;5,09384400
-5,52408607;1,45390200;5,09384400
-5,48312607;1,49800100;5,09384400
-5,44216607;1,45390200;5,09384400
-5,40120607;1,45390200;5,09384400
-5,36024607;1,40965000;5,09384400
-5,31928607;1,40965000;5,09384400
-5,27832607;1,40965000;5,09384400
-5,23736607;1,36555100;5,09384400
-5,19640607;1,36555100;5,09384400
-5,15544607;1,32145100;5,09384400
-5,11448607;1,32145100;5,09384400
-5,07352607;1,27735200;5,09384400
-5,03256607;1,27735200;5,09384400
-4,99160607;1,27735200;5,09384400
-4,95064607;1,27735200;5,09384400
-4,90968607;1,23325300;5,09384400
-4,86872607;1,23325300;5,09384400
-4,82776607;1,18915400;5,09384400
-4,78680607;1,18915400;5,09384400
-4,74584607;1,18915400;5,09384400
-4,70488607;1,14505400;5,09384400
-4,66392607;1,14505400;5,09384400
-4,62296607;1,14505400;5,09384400
-4,58200607;1,10095500;5,09384400
-4,54104607;1,10095500;5,09384400
-4,50008607;1,05685600;5,09384400
-4,45912607;1,05685600;5,09384400
-4,41816607;1,05685600;5,00442500
-4,37720607;1,01275700;5,00442500
-4,33624607;1,01275700;4,91500600
-4,29528607;1,01275700;4,82558700
-4,25432608;1,01275700;4,73616700
-4,21336608;0,92455820;4,73616700
-4,17240608;0,92455820;4,55732900
-4,13144608;0,92455820;4,55732900
-4,09048608;0,92455820;4,37849000
-4,04952608;0,88045900;4,28907100
-4,00856608;0,88045900;4,28907100
-3,96760608;0,88045900;4,19934700
-3,92664608;0,83635970;4,10992800
-3,88568608;0,83635970;4,02050800
-3,84472608;0,83635970;3,93108900
-3,80376608;0,79226050;3,84167000
-3,76280608;0,79226050;3,75225100
-3,72184608;0,79226050;3,66283200
-3,68088608;0,74816130;3,66283200
-3,63992608;0,74816130;3,57341200
-3,59896608;0,70390940;3,39457400
-3,55800608;0,70390940;3,39457400
-3,51704608;0,70390940;3,30515500
-3,47608608;0,65981020;3,21543000
-3,43512608;0,65981020;3,12601100
-3,39416608;0,61571090;3,03659200
-3,35320608;0,61571090;2,94717200
-3,31224608;0,57161170;2,94717200
-3,27128608;0,57161170;2,85775300
-3,23032608;0,57161170;2,76833400
-3,18936608;0,52751240;2,67891500
-3,14840608;0,52751240;2,58949500
-3,10744608;0,48341320;2,50007600
-3,06648608;0,48341320;2,41065700
-3,02552608;0,48341320;2,32093300
-2,98456608;0,43931390;2,23151400
-2,94360608;0,39521470;2,14209400
-2,90264608;0,39521470;2,14209400
-2,86168608;0,39521470;1,96325600
-2,82072608;0,39521470;1,96325600
-2,77976608;0,39521470;1,87383700
-2,73880608;0,39521470;1,78441700
-2,69784608;0,35111550;1,69499800
-2,65688608;0,35111550;1,60557900
-2,61592609;0,30701620;1,51616000
-2,57496609;0,30701620;1,42674000
-2,53400609;0,30701620;1,42674000
-2,49304609;0,26291700;1,33701600
-2,45208609;0,26291700;1,24759700
-2,41112609;0,21881770;1,15817700
-2,37016609;0,21881770;1,06875800
-2,32920609;0,17471850;0,97933890
-2,28824609;0,21881770;0,88991980
-2,24728609;0,17471850;0,80050050
-2,20632609;0,17471850;0,71108130
-2,16536609;0,13061920;0,62166200
-2,12440609;0,13061920;0,53224280
-2,08344609;0,08651997;0,53224280
-2,04248609;0,08651997;0,44282360
-2,00152609;0,04242073;0,35340430
-1,96056609;0,04242073;0,26398510
-1,91960609;0,04242073;0,17456590
-1,87864609;0,04242073;0,08514664
-1,83768609;0,04242073;0,08514664
-1,79672609;-0,00167852;-0,00427259
-1,75576609;0,04242073;0,08514664
-1,71480609;0,04242073;0,17456590
-1,67384609;0,04242073;0,26398510
-1,63288609;0,04242073;0,35340430
-1,59192609;0,08651997;0,44282360
-1,55096609;0,08651997;0,53224280
-1,51000609;0,08651997;0,62166200
-1,46904609;0,13061920;0,62166200
-1,42808609;0,17471850;0,71108130
-1,38712609;0,17471850;0,80050050
-1,34616609;0,17471850;0,88991980
-1,30520609;0,21881770;0,97933890
-1,26424609;0,21881770;1,06875800
-1,22328609;0,21881770;1,15817700
-1,18232609;0,21881770;1,24759700
-1,14136609;0,26291700;1,33701600
-1,10040609;0,26291700;1,42674000
-1,05944609;0,30701620;1,42674000
-1,01848609;0,30701620;1,51616000
-0,97752610;0,35111550;1,60557900
-0,93656610;0,35111550;1,69499800
-0,89560610;0,39521470;1,78441700
-0,85464610;0,39521470;1,87383700
-0,81368610;0,39521470;1,96325600
-0,77272610;0,39521470;2,05267500
-0,73176610;0,39521470;2,05267500
-0,69080610;0,43931390;2,14209400
-0,64984610;0,43931390;2,23151400
-0,60888610;0,48341320;2,32093300
-0,56792610;0,48341320;2,41065700
-0,52696610;0,48341320;2,50007600
-0,48600610;0,52751240;2,58949500
-0,44504610;0,52751240;2,58949500
-0,40408610;0,57161170;2,67891500
-0,36312610;0,57161170;2,85775300
-0,32216610;0,57161170;2,94717200
-0,28120610;0,61571090;3,03659200
-0,24024610;0,61571090;3,03659200
-0,19928610;0,65981020;3,12601100
-0,15832610;0,65981020;3,21543000
-0,11736610;0,70390940;3,30515500
-0,07640610;0,70390940;3,39457400
-0,03544610;0,70390940;3,39457400
0,00551390;0,74816130;3,57341200
0,04647390;0,74816130;3,57341200
0,08743390;0,74816130;3,66283200
0,12839390;0,74816130;3,75225100
0,16935390;0,79226050;3,84167000
0,21031390;0,79226050;3,93108900
0,25127390;0,79226050;4,02050800
0,29223390;0,83635970;4,10992800
0,33319390;0,83635970;4,19934700
0,37415390;0,88045900;4,28907100
0,41511390;0,88045900;4,28907100
0,45607390;0,92455820;4,37849000
0,49703390;0,92455820;4,46791000
0,53799390;0,92455820;4,55732900
0,57895390;0,96865750;4,64674800
0,61991390;0,96865750;4,73616700
0,66087389;1,01275700;4,82558700
0,70183389;1,01275700;4,82558700
0,74279389;1,01275700;5,00442500
0,78375389;1,05685600;5,09384400
0,82471389;1,05685600;5,09384400
0,86567389;1,05685600;5,09384400
0,90663389;1,10095500;5,09384400
0,94759389;1,10095500;5,09384400
0,98855389;1,10095500;5,09384400
1,02951389;1,14505400;5,09384400
1,07047389;1,14505400;5,09384400
1,11143389;1,18915400;5,09384400
1,15239389;1,18915400;5,09384400
1,19335389;1,23325300;5,09384400
1,23431389;1,18915400;5,09384400
1,27527389;1,23325300;5,09384400
1,31623389;1,27735200;5,09384400
1,35719389;1,27735200;5,09384400
1,39815389;1,27735200;5,09384400
1,43911389;1,27735200;5,09384400
1,48007389;1,32145100;5,09384400
1,52103389;1,32145100;5,09384400
1,56199389;1,36555100;5,09384400
1,60295389;1,36555100;5,09384400
1,64391389;1,36555100;5,09384400
1,68487389;1,36555100;5,09384400
1,72583389;1,45390200;5,09384400
1,76679389;1,40965000;5,09384400
1,80775389;1,45390200;5,09384400
1,84871389;1,45390200;5,09384400
1,88967389;1,45390200;5,09384400
1,93063389;1,49800100;5,09384400
1,97159389;1,49800100;5,09384400
2,01255389;1,54210000;5,09384400
2,05351389;1,54210000;5,09384400
2,09447389;1,54210000;5,09384400
2,13543389;1,58620000;5,09384400
2,17639389;1,58620000;5,09384400
2,21735389;1,58620000;5,09384400
2,25831389;1,63029900;5,09384400
2,29927389;1,63029900;5,09384400
2,34023388;1,63029900;5,09384400
2,38119388;1,67439800;5,09384400
2,42215388;1,67439800;5,09384400
2,46311388;1,71849700;5,09384400
2,50407388;1,76259600;5,09384400
2,54503388;1,71849700;5,09384400
2,58599388;1,76259600;5,09384400
2,62695388;1,76259600;5,09384400
2,66791388;1,80669600;5,09384400
2,70887388;1,80669600;5,09384400
2,74983388;1,80669600;5,09384400
2,79079388;1,80669600;5,09384400
2,83175388;1,85079500;5,09384400
2,87271388;1,85079500;5,09384400
2,91367388;1,89489400;5,09384400
2,95463388;1,89489400;5,09384400
2,99559388;1,89489400;5,09384400
3,03655388;1,93899300;5,09384400
3,07751388;1,98309300;5,09384400
3,11847388;1,98309300;5,09384400
3,15943388;1,98309300;5,09384400
3,20039388;1,98309300;5,09384400
3,24135388;1,98309300;5,09384400
3,28231388;1,98309300;5,09384400
3,32327388;1,93899300;5,09384400
3,36423388;1,89489400;5,09384400
3,40519388;1,89489400;5,09384400
3,44615388;1,89489400;5,09384400
3,48711388;1,85079500;5,09384400
3,52807388;1,80669600;5,09384400
3,56903388;1,80669600;5,09384400
3,60999388;1,80669600;5,09384400
3,65095388;1,80669600;5,09384400
3,69191388;1,80669600;5,09384400
3,73287388;1,76259600;5,09384400
3,77383388;1,76259600;5,09384400
3,81479388;1,71849700;5,09384400
3,85575388;1,71849700;5,09384400
3,89671388;1,71849700;5,09384400
3,93767388;1,67439800;5,09384400
3,97863387;1,67439800;5,09384400
4,01959387;1,67439800;5,09384400
4,06055387;1,63029900;5,09384400
4,10151387;1,63029900;5,09384400
4,14247387;1,63029900;5,09384400
4,18343387;1,58620000;5,09384400
4,22439387;1,58620000;5,09384400
4,26535387;1,54210000;5,09384400
4,30631387;1,54210000;5,09384400
4,34727387;1,49800100;5,09384400
4,38823387;1,49800100;5,09384400
4,42919387;1,49800100;5,09384400
4,47015387;1,45390200;5,09384400
4,51111387;1,45390200;5,09384400
4,55207387;1,45390200;5,09384400
4,59303387;1,45390200;5,09384400
4,63399387;1,45390200;5,09384400
4,67495387;1,40965000;5,09384400
4,71591387;1,40965000;5,09384400
4,75687387;1,36555100;5,09384400
4,79783387;1,36555100;5,09384400
4,83879387;1,32145100;5,09384400
4,87975387;1,32145100;5,09384400
4,92071387;1,27735200;5,09384400
4,96167387;1,27735200;5,09384400
5,00263387;1,27735200;5,09384400
5,04359387;1,23325300;5,09384400
5,08455387;1,27735200;5,09384400
5,12551387;1,23325300;5,09384400
5,16647387;1,18915400;5,09384400
5,20743387;1,18915400;5,09384400
5,24839387;1,18915400;5,09384400
5,28935387;1,18915400;5,09384400
5,33031387;1,14505400;5,09384400
5,37127387;1,14505400;5,09384400
5,41223387;1,10095500;5,09384400
5,45319387;1,10095500;5,09384400
5,49415387;1,10095500;5,09384400
5,53511387;1,05685600;5,09384400
5,57607387;1,05685600;5,09384400
5,61703386;1,01275700;4,91500600
5,65799386;1,01275700;4,82558700
5,69895386;0,96865750;4,82558700
5,73991386;0,96865750;4,73616700
5,78087386;0,92455820;4,64674800
5,82183386;0,92455820;4,55732900
5,86279386;0,92455820;4,46791000
5,90375386;0,92455820;4,37849000
5,94471386;0,92455820;4,37849000
5,98567386;0,83635970;4,28907100
6,02663386;0,88045900;4,19934700
6,06759386;0,83635970;4,10992800
6,10855386;0,83635970;4,02050800
6,14951386;0,79226050;3,93108900
6,19047386;0,74816130;3,84167000
6,23143386;0,74816130;3,75225100
6,27239386;0,74816130;3,75225100
6,31335386;0,74816130;3,66283200
6,35431386;0,74816130;3,57341200
6,39527386;0,70390940;3,48399300
6,43623386;0,70390940;3,39457400
6,47719386;0,70390940;3,30515500
6,51815386;0,65981020;3,30515500
6,55911386;0,65981020;3,12601100
6,60007386;0,61571090;3,03659200
6,64103386;0,61571090;2,94717200
6,68199386;0,57161170;2,94717200
6,72295386;0,57161170;2,85775300
6,76391386;0,57161170;2,76833400
6,80487386;0,52751240;2,67891500
6,84583386;0,52751240;2,67891500
6,88679386;0,52751240;2,50007600
6,92775386;0,48341320;2,50007600
6,96871386;0,48341320;2,41065700
7,00967386;0,43931390;2,32093300
7,05063386;0,43931390;2,23151400
7,09159386;0,43931390;2,14209400
7,13255386;0,39521470;1,96325600
7,17351386;0,39521470;1,96325600
7,21447386;0,39521470;1,87383700
7,25543385;0,39521470;1,78441700
7,29639385;0,35111550;1,69499800
7,33735385;0,35111550;1,69499800
7,37831385;0,30701620;1,60557900
7,41927385;0,30701620;1,51616000
7,46023385;0,26291700;1,42674000
7,50119385;0,26291700;1,33701600
7,54215385;0,26291700;1,24759700
7,58311385;0,21881770;1,15817700
7,62407385;0,21881770;1,06875800
7,66503385;0,21881770;0,97933890
7,70599385;0,21881770;0,88991980
7,74695385;0,17471850;0,80050050
7,78791385;0,13061920;0,71108130
7,82887385;0,13061920;0,71108130
7,86983385;0,13061920;0,62166200
7,91079385;0,08651997;0,53224280
7,95175385;0,08651997;0,44282360
7,99271385;0,08651997;0,35340430
8,03367385;0,04242073;0,26398510
8,07463385;0,04242073;0,17456590
8,11559385;0,04242073;0,08514664
8,15655385;0,04242073;0,08514664
8,19751385;-0,00167852;-0,00427259
8,23847385;0,04242073;0,08514664
8,27943385;0,04242073;0,17456590
8,32039385;0,04242073;0,17456590
8,36135385;0,04242073;0,35340430
8,40231385;0,08651997;0,44282360
8,44327385;0,08651997;0,53224280
8,48423385;0,13061920;0,53224280
8,52519385;0,13061920;0,62166200
8,56615385;0,13061920;0,80050050
8,60711385;0,17471850;0,80050050
8,64807385;0,17471850;0,88991980
8,68903385;0,21881770;0,88991980
8,72999385;0,21881770;0,97933890
8,77095385;0,21881770;1,15817700
8,81191385;0,21881770;1,24759700
8,85287385;0,26291700;1,24759700
8,89383384;0,26291700;1,42674000
8,93479384;0,30701620;1,51616000
8,97575384;0,30701620;1,51616000
9,01671384;0,30701620;1,60557900
9,05767384;0,35111550;1,69499800
9,09863384;0,35111550;1,78441700
9,13959384;0,39521470;1,87383700
9,18055384;0,39521470;1,87383700
9,22151384;0,39521470;1,96325600
9,26247384;0,39521470;2,14209400
9,30343384;0,43931390;2,14209400
9,34439384;0,43931390;2,23151400
9,38535384;0,48341320;2,32093300
9,42631384;0,48341320;2,41065700
9,46727384;0,52751240;2,50007600
9,50823384;0,52751240;2,58949500
9,54919384;0,52751240;2,58949500
9,59015384;0,57161170;2,76833400
9,63111384;0,57161170;2,85775300
9,67207384;0,57161170;2,85775300
9,71303384;0,57161170;2,94717200
9,75399384;0,61571090;3,03659200
9,79495384;0,61571090;3,12601100
9,83591384;0,65981020;3,21543000
9,87687384;0,70390940;3,30515500
9,91783384;0,70390940;3,39457400
9,95879384;0,70390940;3,39457400
9,99975384;0,74816130;3,57341200
10,04071384;0,74816130;3,57341200
10,08167384;0,74816130;3,66283200
10,12263384;0,74816130;3,75225100
10,16359384;0,79226050;3,84167000
10,20455384;0,79226050;3,93108900
10,24551384;0,83635970;4,02050800
10,28647384;0,83635970;4,10992800
